Identifiant station,Nom de la Station,Nom de la ligne,Niveau de pollution aux particules,Niveau de pollution,Incertitude,Recommandation de surveillance,Action(s) QAI en cours,Lien vers les mesures en direct,Durée des mesures,stop_lon,stop_lat,point_geo,pollution_air,niveau,actions,niveau_pollution
IDFM:462946,République,Métro 3,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.364333297545428,48.86720306822776,"48.86720306822776, 2.3643332975454276",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463029,Porte d'Ivry,Métro 7,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.369294978223312,48.82135298833688,"48.821352988336876, 2.369294978223312",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22145,Odéon,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.339486020317896,48.85210334038093,"48.85210334038093, 2.339486020317896",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463097,Saint-Marcel,Métro 5,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3608176665940044,48.83847698406796,"48.83847698406796, 2.3608176665940044",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:480286,Pont Cardinet,Métro 14,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3151908648850013,48.8881023898884,"48.888102389888395, 2.3151908648850013",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:462955,Montparnasse Bienvenue,Métro 6,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.3212187199903807,48.84213060781436,"48.84213060781436, 2.3212187199903807",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22131,Raspail,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.330466993719873,48.83915635952557,"48.83915635952557, 2.330466993719873",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:21927,Iéna,Métro 9,pollution élevée,ELEVE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.293906396859107,48.86468583928868,"48.864685839288676, 2.293906396859107",pollution élevée - incertitude forte,Pollution élevée,Action(s) d'amélioration de la qualité de l'air en cours,pollution élevée
IDFM:463197,Gare de Lyon,Métro 1,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.373125016776689,48.84575948671397,"48.84575948671397, 2.373125016776689",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:462992,Saint-Sulpice,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.330953550650454,48.85113858957915,"48.85113858957915, 2.330953550650454",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22124,Avron,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3981875566593973,48.85164854359716,"48.85164854359716, 2.3981875566593973",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22398,Le Kremlin-Bicêtre,Métro 7,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.362130413802561,48.81025257278989,"48.81025257278989, 2.362130413802561",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22185,Invalides,Métro 13,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3146399951225347,48.86053445554123,"48.86053445554123, 2.3146399951225347",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22109,Victor Hugo,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,Action(s) d'amélioration de la qualité de l'air en cours,,,2.2859020006220643,48.8698545716049,"48.8698545716049, 2.2859020006220643",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463241,Montgallet,Métro 8,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3904000136353645,48.84400507570895,"48.84400507570895, 2.3904000136353645",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22214,Ecole Vétérinaire de Maisons-Alfort,Métro 8,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.422322751702586,48.814758684006726,"48.814758684006726, 2.422322751702586",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:490791,La Dhuys,Métro 11,pas de données,pas de données,Évaluation : impossible faute d’informations,non,,,,2.465116181953647,48.8780111916913,"48.8780111916913, 2.465116181953647",pas de données,Pas de données,,pas de données
IDFM:463147,Chevaleret,Métro 6,station aérienne,station aérienne,,non,,https://www.airparif.fr/,,2.3680951237726693,48.83494516788824,"48.83494516788824, 2.3680951237726693",station aérienne,Station aérienne,,station aérienne
IDFM:463235,Porte d'Italie,Métro 7,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3595297331071694,48.81910659655869,"48.81910659655869, 2.3595297331071694",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463139,Cadet,Métro 7,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.344383883779656,48.87604838013132,"48.87604838013132, 2.3443838837796562",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:483904,Mairie d'Aubervilliers,Métro 12,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3807826993163266,48.913739225808136,"48.913739225808136, 2.3807826993163266",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:21997,Arts et Métiers,Métro 11,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3565081436435467,48.86529961264491,"48.86529961264491, 2.3565081436435467",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:21971,Eglise d'Auteuil,Métro 10,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.269111389021892,48.84714336145718,"48.84714336145718, 2.2691113890218917",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:21973,Mabillon,Métro 10,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.335142819346476,48.85284373829949,"48.85284373829949, 2.335142819346476",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:21991,Pyrénées,Métro 11,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.384883957748741,48.87381265491752,"48.87381265491752, 2.384883957748741",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22178,Bercy,Métro 6,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.379463070185257,48.840176028121896,"48.840176028121896, 2.379463070185257",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463171,Etienne Marcel,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3489761968791085,48.86370301202431,"48.86370301202431, 2.3489761968791085",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22159,Strasbourg - Saint-Denis,Métro 8,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.353744768129407,48.86938572399119,"48.86938572399119, 2.353744768129407",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463043,Charles de Gaulle - Etoile,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.295927507409278,48.87494579313413,"48.87494579313413, 2.295927507409278",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463168,Daumesnil,Métro 8,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.395573606140371,48.83967393140864,"48.83967393140864, 2.395573606140371",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22378,Pont Marie (Cité des Arts),Métro 7,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.357349968447059,48.85341474936241,"48.85341474936241, 2.357349968447059",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22242,Saint-Denis - Université,Métro 13,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.364494290510317,48.945911458883856,"48.945911458883856, 2.3644942905103172",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22116,Ménilmontant,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.38353966877949,48.866440166781686,"48.866440166781686, 2.38353966877949",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463113,Blanche,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3324843754343627,48.88376635447715,"48.88376635447715, 2.3324843754343627",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22237,Châtillon-Montrouge,Métro 13,station aérienne,station aérienne,,non,,https://www.airparif.fr/,,2.301717705004608,48.81075140670139,"48.81075140670139, 2.301717705004608",station aérienne,Station aérienne,,station aérienne
IDFM:463260,Porte de Vanves,Métro 13,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.305332386657473,48.82761346400429,"48.827613464004294, 2.3053323866574735",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:21972,Javel - André Citroën,Métro 10,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.278009496527359,48.84618110622323,"48.84618110622323, 2.278009496527359",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:21951,Place des Fêtes,Métro 11,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.393139370360497,48.87672366197325,"48.87672366197325, 2.393139370360497",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22115,Place de Clichy,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.32795832801022,48.88366908827266,"48.88366908827266, 2.3279583280102196",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463316,Temple,Métro 3,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.361589378332189,48.86668483219092,"48.86668483219092, 2.3615893783321895",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:483277,Barbara,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3174992240284045,48.80979025430712,"48.80979025430712, 2.3174992240284045",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22150,Cité,Métro 4,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3472322349319112,48.85493384910671,"48.85493384910671, 2.3472322349319112",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463294,Reuilly - Diderot,Métro 1,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3858367760086865,48.84734982784612,"48.84734982784612, 2.3858367760086865",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:462976,Carrefour Pleyel,Métro 13,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.343534674183465,48.91973260804976,"48.919732608049756, 2.3435346741834655",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22148,Gare de l'Est,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3577495818204395,48.87627821831841,"48.87627821831841, 2.3577495818204395",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463170,Esplanade de la Défense,Métro 1,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.249931086743073,48.88834989394862,"48.88834989394862, 2.249931086743073",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463118,Alésia,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3271926250651647,48.82815215770352,"48.828152157703514, 2.3271926250651647",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463045,Olympiades,Métro 14,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.367034270941924,48.82694415504304,"48.826944155043044, 2.367034270941924",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463019,Bastille,Métro 1,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.368692796099789,48.85196422011205,"48.85196422011205, 2.368692796099789",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22143,Montparnasse Bienvenue,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3243294607791096,48.84385251452581,"48.84385251452581, 2.3243294607791096",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22041,Porte de la Chapelle,Métro 12,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.359248542310361,48.89740242267042,"48.89740242267042, 2.359248542310361",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463094,Barbès - Rochechouart,Métro 2,station aérienne,station aérienne,,non,Action(s) d'amélioration de la qualité de l'air en cours,https://www.airparif.fr/,,2.350573400888514,48.88385234986188,"48.883852349861876, 2.350573400888514",station aérienne,Station aérienne,Action(s) d'amélioration de la qualité de l'air en cours,station aérienne
IDFM:21961,Madeleine,Métro 14,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3258100487932776,48.87054467671624,"48.87054467671624, 2.3258100487932776",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463052,Alma - Marceau,Métro 9,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.30110435239267,48.86464714790582,"48.86464714790582, 2.3011043523926706",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22160,Saint-Jacques,Métro 6,station aérienne,station aérienne,,non,,https://www.airparif.fr/,,2.337154370925007,48.832916006219165,"48.832916006219165, 2.337154370925007",station aérienne,Station aérienne,,station aérienne
IDFM:463311,Solférino,Métro 12,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.323075964251541,48.85853194972854,"48.85853194972854, 2.3230759642515415",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463039,Buzenval,Métro 9,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.401170769368413,48.85176243983227,"48.85176243983227, 2.401170769368413",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:21928,Jasmin,Métro 9,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.268219083521012,48.85246214784456,"48.852462147844555, 2.268219083521012",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463276,Porte de Bagnolet,Métro 3,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.4087542211895427,48.86453937293447,"48.86453937293447, 2.4087542211895427",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463034,Louis Blanc,Métro 7B,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.364365143550256,48.88118341152446,"48.88118341152446, 2.364365143550256",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22172,Edgar Quinet,Métro 6,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3253749636089105,48.84098044632817,"48.84098044632817, 2.3253749636089105",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22092,Châtelet,Métro 4,pollution moyenne,MOYENNE,Évaluation : mesures permanentes,non,,https://air-interieur.ratp.fr/,mesures permanentes,2.3466414308440138,48.859661211559086,"48.859661211559086, 2.3466414308440138",pollution moyenne - incertitude faible,Pollution moyenne,,pollution moyenne
IDFM:463005,Bir-Hakeim,Métro 6,station aérienne,station aérienne,,non,,https://www.airparif.fr/,,2.2894007376346,48.85392536837598,"48.85392536837598, 2.2894007376345997",station aérienne,Station aérienne,,station aérienne
IDFM:22393,Fort d'Aubervilliers,Métro 7,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.404075377271855,48.91475665506255,"48.91475665506255, 2.404075377271855",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463068,Malesherbes,Métro 3,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.309487846960011,48.88284002257779,"48.88284002257779, 2.309487846960011",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22176,Cambronne,Métro 6,station aérienne,station aérienne,,non,,https://www.airparif.fr/,,2.302941728337612,48.84754311219352,"48.84754311219352, 2.3029417283376117",station aérienne,Station aérienne,,station aérienne
IDFM:462962,République,Métro 8,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.363149406900382,48.86742161002706,"48.86742161002706, 2.363149406900382",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463085,Plaisance,Métro 13,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.313860489344306,48.83175036306747,"48.83175036306747, 2.313860489344306",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:462980,Montparnasse Bienvenue,Métro 12,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.32392211008296,48.84374228942691,"48.84374228942691, 2.32392211008296",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:483314,Bagneux - Lucie Aubrac,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.317458362049886,48.80354822259104,"48.80354822259104, 2.317458362049886",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463112,Bibliothèque François Mitterrand,Métro 14,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.376487371168301,48.829925765928905,"48.829925765928905, 2.376487371168301",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22072,Nation,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.395798835112525,48.84845279707999,"48.84845279707999, 2.3957988351125254",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22051,Notre-Dame des Champs,Métro 12,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.328564944227944,48.84508150807547,"48.84508150807547, 2.328564944227944",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22232,Les Agnettes,Métro 13,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.286263202479002,48.92308777796361,"48.92308777796361, 2.286263202479002",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463174,Gallieni,Métro 3,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.415921484287642,48.86539746068654,"48.86539746068654, 2.415921484287642",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463218,Louvre - Rivoli,Métro 1,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3409964272720227,48.86090733426327,"48.86090733426327, 2.3409964272720227",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463065,Jules Joffrin,Métro 12,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,,,,2.3443200293804827,48.892492268201934,"48.892492268201934, 2.3443200293804827",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:21942,Robespierre,Métro 9,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.422973086496352,48.85567380855032,"48.855673808550314, 2.4229730864963517",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22016,Eglise de Pantin,Métro 5,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.413119553706935,48.893163974098265,"48.893163974098265, 2.413119553706935",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463077,Jussieu,Métro 10,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.354944184375758,48.8462878950311,"48.8462878950311, 2.354944184375758",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:462969,Saint-Lazare,Métro 12,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.327470237303278,48.875594817796994,"48.875594817796994, 2.327470237303278",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463017,Hoche,Métro 5,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.403114154894396,48.8914957494373,"48.891495749437304, 2.403114154894396",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463280,Porte de Pantin,Métro 5,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3921229723281483,48.88845921134684,"48.88845921134684, 2.3921229723281483",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22025,Rue Saint-Maur,Métro 3,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.380486332251813,48.86413108020325,"48.86413108020325, 2.380486332251813",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:21943,Croix de Chavaux,Métro 9,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.4358546126745826,48.857992585158016,"48.857992585158016, 2.4358546126745826",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22073,Nation,Métro 6,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3958598043279085,48.84789550545761,"48.84789550545761, 2.3958598043279085",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22376,Palais Royal - Musée du Louvre,Métro 7,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.337007354765684,48.86268399776967,"48.862683997769665, 2.337007354765684",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:462957,Miromesnil,Métro 9,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3146768238242688,48.87369210197914,"48.87369210197914, 2.3146768238242688",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463081,Madeleine,Métro 12,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.325169929034193,48.87003294090397,"48.87003294090397, 2.325169929034193",pollution faible - incertitude forte,Pollution faible,Action(s) d'amélioration de la qualité de l'air en cours,pollution faible
